product_id,product_name,category,subcategory,gender,color,size,fit,material,brand,price_inr,rating,season,description
PRD3470,H&M Unisex's Navy Slim Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Unisex,Navy,M,Slim Fit,Cotton,H&M,2049,3.5,Spring,Stay fashion-forward with this versatile Navy cargo pocket shorts from H&M. Includes a refined Slim Fit profile and high quality Cotton fabric.
PRD3471,Puma Women's Beige Slim Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Women,Beige,S,Slim Fit,Polyester,Puma,1399,4.3,Spring,"Top-rated Puma casual denim shorts featuring premium Beige Polyester. Tailored to a comfortable Slim Fit, ideal for everyday wear during Spring."
PRD3472,Zara Men's White Regular Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Men,White,M,Regular Fit,Polyester,Zara,1199,4.4,Summer,"Essential Zara Men's cargo pocket shorts tailored with a modern Regular Fit. Made of soft, breathable Polyester in rich White. Ideal choice for Summer."
PRD3473,Jack & Jones Women's Black Relaxed Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Women,Black,L,Relaxed Fit,Linen,Jack & Jones,1099,3.6,Spring,"Essential Jack & Jones Women's linen summer shorts tailored with a modern Relaxed Fit. Made of soft, breathable Linen in rich Black. Ideal choice for Spring."
PRD3474,Jack & Jones Men's Navy Relaxed Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Men,Navy,XXL,Relaxed Fit,Linen,Jack & Jones,2199,3.6,Summer,"Top-rated Jack & Jones linen summer shorts featuring premium Navy Linen. Tailored to a comfortable Relaxed Fit, ideal for everyday wear during Summer."
PRD3475,Under Armour Women's Grey Relaxed Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Women,Grey,XXL,Relaxed Fit,Polyester,Under Armour,1099,4.1,Spring,Stay fashion-forward with this versatile Grey linen summer shorts from Under Armour. Includes a refined Relaxed Fit profile and high quality Polyester fabric.
PRD3476,Nike Men's Red Regular Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Men,Red,XXL,Regular Fit,Linen,Nike,1599,4.1,Spring,"Crafted from premium Linen, this Nike Red linen summer shorts offers exceptional comfort and durability for Spring wardrobe styling. Features a sleek Regular Fit design."
PRD3477,W Men's Brown Slim Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Men,Brown,XL,Slim Fit,Denim,W,2149,3.6,Spring,"Essential W Men's athletic running shorts tailored with a modern Slim Fit. Made of soft, breathable Denim in rich Brown. Ideal choice for Spring."
PRD3478,Puma Unisex's Blue Relaxed Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Unisex,Blue,S,Relaxed Fit,Denim,Puma,1899,4.0,Summer,Stay fashion-forward with this versatile Blue casual denim shorts from Puma. Includes a refined Relaxed Fit profile and high quality Denim fabric.
PRD3479,Puma Men's Purple Slim Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Men,Purple,M,Slim Fit,Linen,Puma,1099,4.3,Summer,Stay fashion-forward with this versatile Purple cotton chino shorts from Puma. Includes a refined Slim Fit profile and high quality Linen fabric.
PRD3480,US Polo Assn Men's White Relaxed Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Men,White,M,Relaxed Fit,Denim,US Polo Assn,2249,3.7,Spring,Stay fashion-forward with this versatile White cargo pocket shorts from US Polo Assn. Includes a refined Relaxed Fit profile and high quality Denim fabric.
PRD3481,Jack & Jones Unisex's Purple Relaxed Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Unisex,Purple,M,Relaxed Fit,Denim,Jack & Jones,1549,4.2,Spring,"Elevate your look with this stylish Purple athletic running shorts by Jack & Jones. Designed in a comfortable Relaxed Fit using high-grade Denim, perfect for casual or semi-formal outings."
PRD3482,FabIndia Unisex's Yellow Regular Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Unisex,Yellow,M,Regular Fit,Denim,FabIndia,1149,4.5,Summer,"Crafted from premium Denim, this FabIndia Yellow cotton chino shorts offers exceptional comfort and durability for Summer wardrobe styling. Features a sleek Regular Fit design."
PRD3483,Under Armour Women's Maroon Slim Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Women,Maroon,XXL,Slim Fit,Cotton,Under Armour,1049,3.8,Spring,"Elevate your look with this stylish Maroon casual denim shorts by Under Armour. Designed in a comfortable Slim Fit using high-grade Cotton, perfect for casual or semi-formal outings."
PRD3484,Manyavar Women's White Slim Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Women,White,S,Slim Fit,Polyester,Manyavar,1899,4.4,Spring,"Elevate your look with this stylish White cargo pocket shorts by Manyavar. Designed in a comfortable Slim Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD3485,Levi's Women's Purple Regular Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Women,Purple,L,Regular Fit,Cotton,Levi's,2099,4.0,Spring,Stay fashion-forward with this versatile Purple athletic running shorts from Levi's. Includes a refined Regular Fit profile and high quality Cotton fabric.
PRD3486,Zara Women's Grey Relaxed Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Women,Grey,XXL,Relaxed Fit,Cotton,Zara,1149,3.7,Summer,"Crafted from premium Cotton, this Zara Grey athletic running shorts offers exceptional comfort and durability for Summer wardrobe styling. Features a sleek Relaxed Fit design."
PRD3487,Biba Men's Red Relaxed Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Men,Red,XL,Relaxed Fit,Denim,Biba,1949,4.6,Summer,"Elevate your look with this stylish Red cargo pocket shorts by Biba. Designed in a comfortable Relaxed Fit using high-grade Denim, perfect for casual or semi-formal outings."
PRD3488,Roadster Women's Beige Regular Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Women,Beige,S,Regular Fit,Denim,Roadster,1499,4.8,Summer,"Top-rated Roadster athletic running shorts featuring premium Beige Denim. Tailored to a comfortable Regular Fit, ideal for everyday wear during Summer."
PRD3489,Zara Women's Green Relaxed Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Women,Green,XL,Relaxed Fit,Linen,Zara,699,3.8,Summer,"Essential Zara Women's athletic running shorts tailored with a modern Relaxed Fit. Made of soft, breathable Linen in rich Green. Ideal choice for Summer."
PRD3490,Zara Women's Brown Slim Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Women,Brown,M,Slim Fit,Polyester,Zara,1949,4.3,Spring,"Essential Zara Women's cotton chino shorts tailored with a modern Slim Fit. Made of soft, breathable Polyester in rich Brown. Ideal choice for Spring."
PRD3491,Roadster Men's Maroon Slim Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Men,Maroon,S,Slim Fit,Linen,Roadster,949,4.8,Spring,"Essential Roadster Men's cargo pocket shorts tailored with a modern Slim Fit. Made of soft, breathable Linen in rich Maroon. Ideal choice for Spring."
PRD3492,Levi's Women's Brown Regular Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Women,Brown,XL,Regular Fit,Denim,Levi's,1549,3.7,Spring,"Top-rated Levi's athletic running shorts featuring premium Brown Denim. Tailored to a comfortable Regular Fit, ideal for everyday wear during Spring."
PRD3493,Levi's Men's Black Slim Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Men,Black,M,Slim Fit,Denim,Levi's,1699,4.5,Spring,"Essential Levi's Men's athletic running shorts tailored with a modern Slim Fit. Made of soft, breathable Denim in rich Black. Ideal choice for Spring."
PRD3494,Biba Women's Maroon Slim Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Women,Maroon,L,Slim Fit,Polyester,Biba,1299,4.4,Spring,"Top-rated Biba cargo pocket shorts featuring premium Maroon Polyester. Tailored to a comfortable Slim Fit, ideal for everyday wear during Spring."
PRD3495,Allen Solly Unisex's Red Relaxed Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Unisex,Red,XXL,Relaxed Fit,Linen,Allen Solly,849,3.9,Spring,"Top-rated Allen Solly casual denim shorts featuring premium Red Linen. Tailored to a comfortable Relaxed Fit, ideal for everyday wear during Spring."
PRD3496,HRX Unisex's Maroon Relaxed Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Unisex,Maroon,S,Relaxed Fit,Polyester,HRX,1249,4.4,Spring,"Elevate your look with this stylish Maroon casual denim shorts by HRX. Designed in a comfortable Relaxed Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD3497,Roadster Women's Green Slim Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Women,Green,M,Slim Fit,Denim,Roadster,1899,3.9,Summer,Stay fashion-forward with this versatile Green athletic running shorts from Roadster. Includes a refined Slim Fit profile and high quality Denim fabric.
PRD3498,Nike Men's White Relaxed Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Men,White,L,Relaxed Fit,Cotton,Nike,1949,3.9,Summer,"Essential Nike Men's cotton chino shorts tailored with a modern Relaxed Fit. Made of soft, breathable Cotton in rich White. Ideal choice for Summer."
PRD3499,Puma Men's Black Relaxed Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Men,Black,XL,Relaxed Fit,Cotton,Puma,1549,4.6,Summer,"Elevate your look with this stylish Black cargo pocket shorts by Puma. Designed in a comfortable Relaxed Fit using high-grade Cotton, perfect for casual or semi-formal outings."
PRD3500,Roadster Unisex's Yellow Relaxed Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Unisex,Yellow,L,Relaxed Fit,Polyester,Roadster,1049,4.7,Spring,"Elevate your look with this stylish Yellow cotton chino shorts by Roadster. Designed in a comfortable Relaxed Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD3501,Tommy Hilfiger Unisex's Beige Relaxed Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Unisex,Beige,XXL,Relaxed Fit,Linen,Tommy Hilfiger,2249,4.3,Summer,"Elevate your look with this stylish Beige athletic running shorts by Tommy Hilfiger. Designed in a comfortable Relaxed Fit using high-grade Linen, perfect for casual or semi-formal outings."
PRD3502,Roadster Women's Yellow Relaxed Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Women,Yellow,L,Relaxed Fit,Linen,Roadster,1999,4.3,Summer,"Essential Roadster Women's cotton chino shorts tailored with a modern Relaxed Fit. Made of soft, breathable Linen in rich Yellow. Ideal choice for Summer."
PRD3503,H&M Unisex's Black Regular Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Unisex,Black,L,Regular Fit,Cotton,H&M,1849,4.5,Summer,Stay fashion-forward with this versatile Black athletic running shorts from H&M. Includes a refined Regular Fit profile and high quality Cotton fabric.
PRD3504,US Polo Assn Unisex's Pink Relaxed Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Unisex,Pink,S,Relaxed Fit,Polyester,US Polo Assn,2199,4.5,Spring,"Top-rated US Polo Assn athletic running shorts featuring premium Pink Polyester. Tailored to a comfortable Relaxed Fit, ideal for everyday wear during Spring."
PRD3505,HRX Unisex's Green Relaxed Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Unisex,Green,XXL,Relaxed Fit,Linen,HRX,1149,5.0,Summer,"Top-rated HRX athletic running shorts featuring premium Green Linen. Tailored to a comfortable Relaxed Fit, ideal for everyday wear during Summer."
PRD3506,Jack & Jones Men's Grey Slim Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Men,Grey,XXL,Slim Fit,Cotton,Jack & Jones,949,4.1,Summer,Stay fashion-forward with this versatile Grey cotton chino shorts from Jack & Jones. Includes a refined Slim Fit profile and high quality Cotton fabric.
PRD3507,Biba Men's Blue Regular Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Men,Blue,L,Regular Fit,Polyester,Biba,2149,4.2,Spring,"Top-rated Biba cotton chino shorts featuring premium Blue Polyester. Tailored to a comfortable Regular Fit, ideal for everyday wear during Spring."
PRD3508,HRX Women's Beige Relaxed Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Women,Beige,L,Relaxed Fit,Linen,HRX,2199,4.6,Spring,Stay fashion-forward with this versatile Beige cargo pocket shorts from HRX. Includes a refined Relaxed Fit profile and high quality Linen fabric.
PRD3509,W Men's Green Regular Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Men,Green,S,Regular Fit,Linen,W,699,3.6,Spring,"Top-rated W casual denim shorts featuring premium Green Linen. Tailored to a comfortable Regular Fit, ideal for everyday wear during Spring."
PRD3510,Jack & Jones Unisex's Brown Regular Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Unisex,Brown,S,Regular Fit,Denim,Jack & Jones,1399,3.6,Spring,Stay fashion-forward with this versatile Brown cargo pocket shorts from Jack & Jones. Includes a refined Regular Fit profile and high quality Denim fabric.
PRD3511,W Women's Blue Slim Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Women,Blue,L,Slim Fit,Denim,W,1199,3.6,Spring,"Top-rated W cargo pocket shorts featuring premium Blue Denim. Tailored to a comfortable Slim Fit, ideal for everyday wear during Spring."
PRD3512,Under Armour Women's Green Slim Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Women,Green,M,Slim Fit,Denim,Under Armour,1749,4.1,Summer,"Top-rated Under Armour linen summer shorts featuring premium Green Denim. Tailored to a comfortable Slim Fit, ideal for everyday wear during Summer."
PRD3513,HRX Unisex's Brown Slim Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Unisex,Brown,S,Slim Fit,Polyester,HRX,2149,3.6,Spring,"Crafted from premium Polyester, this HRX Brown casual denim shorts offers exceptional comfort and durability for Spring wardrobe styling. Features a sleek Slim Fit design."
PRD3514,Puma Men's Black Relaxed Fit Athletic Running Shorts,shorts,Athletic Running Shorts,Men,Black,M,Relaxed Fit,Polyester,Puma,1099,4.3,Spring,Stay fashion-forward with this versatile Black athletic running shorts from Puma. Includes a refined Relaxed Fit profile and high quality Polyester fabric.
PRD3515,Zara Men's Brown Relaxed Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Men,Brown,XXL,Relaxed Fit,Polyester,Zara,1949,4.6,Summer,"Elevate your look with this stylish Brown cotton chino shorts by Zara. Designed in a comfortable Relaxed Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD3516,Levi's Women's Maroon Slim Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Women,Maroon,XXL,Slim Fit,Denim,Levi's,699,4.4,Spring,Stay fashion-forward with this versatile Maroon linen summer shorts from Levi's. Includes a refined Slim Fit profile and high quality Denim fabric.
PRD3517,H&M Women's Pink Regular Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Women,Pink,L,Regular Fit,Linen,H&M,1349,5.0,Summer,"Top-rated H&M linen summer shorts featuring premium Pink Linen. Tailored to a comfortable Regular Fit, ideal for everyday wear during Summer."
PRD3518,Adidas Men's Navy Regular Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Men,Navy,L,Regular Fit,Polyester,Adidas,1299,4.9,Summer,Stay fashion-forward with this versatile Navy casual denim shorts from Adidas. Includes a refined Regular Fit profile and high quality Polyester fabric.
PRD3519,Allen Solly Women's Brown Relaxed Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Women,Brown,XXL,Relaxed Fit,Linen,Allen Solly,699,4.4,Spring,Stay fashion-forward with this versatile Brown cargo pocket shorts from Allen Solly. Includes a refined Relaxed Fit profile and high quality Linen fabric.
PRD3520,Puma Women's Olive Slim Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Women,Olive,M,Slim Fit,Polyester,Puma,1999,5.0,Summer,"Crafted from premium Polyester, this Puma Olive linen summer shorts offers exceptional comfort and durability for Summer wardrobe styling. Features a sleek Slim Fit design."
PRD3521,FabIndia Women's Green Slim Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Women,Green,S,Slim Fit,Cotton,FabIndia,1399,4.9,Summer,"Top-rated FabIndia linen summer shorts featuring premium Green Cotton. Tailored to a comfortable Slim Fit, ideal for everyday wear during Summer."
PRD3522,Roadster Unisex's Green Relaxed Fit Cargo Pocket Shorts,shorts,Cargo Pocket Shorts,Unisex,Green,M,Relaxed Fit,Cotton,Roadster,1299,3.7,Spring,"Elevate your look with this stylish Green cargo pocket shorts by Roadster. Designed in a comfortable Relaxed Fit using high-grade Cotton, perfect for casual or semi-formal outings."
PRD3523,Nike Unisex's Beige Relaxed Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Unisex,Beige,L,Relaxed Fit,Linen,Nike,1749,4.2,Spring,"Essential Nike Unisex's linen summer shorts tailored with a modern Relaxed Fit. Made of soft, breathable Linen in rich Beige. Ideal choice for Spring."
PRD3524,W Unisex's Green Slim Fit Casual Denim Shorts,shorts,Casual Denim Shorts,Unisex,Green,XXL,Slim Fit,Linen,W,2149,3.7,Spring,"Crafted from premium Linen, this W Green casual denim shorts offers exceptional comfort and durability for Spring wardrobe styling. Features a sleek Slim Fit design."
PRD3525,Manyavar Unisex's White Relaxed Fit Linen Summer Shorts,shorts,Linen Summer Shorts,Unisex,White,XXL,Relaxed Fit,Polyester,Manyavar,1249,3.7,Spring,Stay fashion-forward with this versatile White linen summer shorts from Manyavar. Includes a refined Relaxed Fit profile and high quality Polyester fabric.
PRD3526,FabIndia Unisex's Brown Slim Fit Cotton Chino Shorts,shorts,Cotton Chino Shorts,Unisex,Brown,S,Slim Fit,Denim,FabIndia,2199,4.5,Spring,"Top-rated FabIndia cotton chino shorts featuring premium Brown Denim. Tailored to a comfortable Slim Fit, ideal for everyday wear during Spring."
